Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,Month,Unique Category,,Unique Month,Post Appeared,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,like,08-10-2020 17:23,photo,public speaking,positive,50,Oct,,,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,12-11-2020 23:55,photo,public speaking,positive,60,Nov,,,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,want,21-02-2021 05:01,photo,public speaking,positive,70,Feb,,,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,intrigued,09-07-2020 08:58,photo,public speaking,positive,45,Jul,,,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,26-06-2020 23:45,photo,public speaking,positive,72,Jun,,,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,worried,20-11-2020 13:18,photo,public speaking,negative,12,Nov,,,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,like,29-05-2021 21:34,photo,public speaking,positive,50,May,,,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,indifferent,22-02-2021 02:48,photo,public speaking,neutral,20,Feb,,,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,07-01-2021 18:39,photo,public speaking,negative,15,Jan,,,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,01-10-2020 15:10,photo,public speaking,positive,72,Oct,,,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,hate,21-11-2020 08:24,photo,public speaking,negative,5,Nov,,,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,15-04-2021 13:50,photo,public speaking,negative,15,Apr,,,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,love,30-06-2020 01:14,photo,public speaking,positive,65,Jun,,,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,want,01-12-2020 15:06,photo,public speaking,positive,70,Dec,,,,,,,,
b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,07-11-2020 00:47,photo,public speaking,negative,15,Nov,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,super love,30-06-2020 13:08,GIF,science,positive,75,Jun,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,heart,04-08-2020 03:09,GIF,science,positive,60,Aug,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,28-07-2020 07:01,GIF,science,positive,45,Jul,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,super love,25-10-2020 02:39,GIF,science,positive,75,Oct,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,worried,05-07-2020 03:37,GIF,science,negative,12,Jul,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,cherish,28-04-2021 15:16,GIF,science,positive,70,Apr,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,indifferent,31-01-2021 00:54,GIF,science,neutral,20,Jan,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,adore,29-08-2020 11:37,GIF,science,positive,72,Aug,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,15-10-2020 12:09,GIF,science,positive,45,Oct,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,02-08-2020 21:20,GIF,science,positive,65,Aug,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,31-10-2020 21:46,GIF,science,negative,15,Oct,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,heart,12-10-2020 09:40,GIF,science,positive,60,Oct,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,want,12-12-2020 12:22,GIF,science,positive,70,Dec,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,like,09-01-2021 16:37,GIF,science,positive,50,Jan,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,hate,23-08-2020 04:39,GIF,science,negative,5,Aug,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,22-12-2020 04:20,GIF,science,positive,65,Dec,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,disgust,07-11-2020 08:49,GIF,science,negative,0,Nov,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,adore,17-04-2021 22:45,GIF,science,positive,72,Apr,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,21-04-2021 00:21,GIF,science,negative,15,Apr,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,19-07-2020 10:33,GIF,science,positive,45,Jul,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,06-07-2020 02:08,GIF,science,positive,45,Jul,,,,,,,,
5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,26-03-2021 05:42,GIF,science,positive,65,Mar,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,13-09-2020 11:24,GIF,tennis,positive,70,Sep,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,28-01-2021 21:06,GIF,tennis,negative,12,Jan,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,20-01-2021 01:15,GIF,tennis,neutral,20,Jan,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,03-09-2020 01:15,GIF,tennis,positive,75,Sep,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,09-01-2021 10:46,GIF,tennis,negative,12,Jan,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,19-09-2020 22:29,GIF,tennis,neutral,20,Sep,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,29-05-2021 07:21,GIF,tennis,positive,75,May,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,15-05-2021 19:04,GIF,tennis,negative,12,May,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,15-08-2020 12:27,GIF,tennis,positive,45,Aug,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,31-03-2021 15:51,GIF,tennis,negative,0,Mar,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,15-02-2021 03:32,GIF,tennis,neutral,35,Feb,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,29-03-2021 19:03,GIF,tennis,negative,15,Mar,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,29-07-2020 10:40,GIF,tennis,negative,15,Jul,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,08-05-2021 13:47,GIF,tennis,negative,5,May,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,06-11-2020 02:36,GIF,tennis,positive,60,Nov,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,25-07-2020 16:31,GIF,tennis,positive,75,Jul,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,04-12-2020 00:56,GIF,tennis,negative,12,Dec,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,22-09-2020 02:08,GIF,tennis,positive,75,Sep,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,05-07-2020 05:50,GIF,tennis,negative,5,Jul,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,20-10-2020 12:11,GIF,tennis,positive,70,Oct,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11-01-2021 06:02,GIF,tennis,positive,60,Jan,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,28-02-2021 07:51,GIF,tennis,positive,70,Feb,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,06-12-2020 13:45,GIF,tennis,positive,45,Dec,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,05-05-2021 09:54,GIF,tennis,neutral,35,May,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,interested,27-08-2020 18:36,GIF,tennis,positive,30,Aug,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,15-10-2020 01:29,GIF,tennis,positive,60,Oct,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,15-01-2021 11:33,GIF,tennis,neutral,35,Jan,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,01-03-2021 20:26,GIF,tennis,positive,45,Mar,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,28-11-2020 02:11,GIF,tennis,neutral,35,Nov,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,26-06-2020 19:05,GIF,tennis,positive,60,Jun,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,30-12-2020 13:37,GIF,tennis,positive,70,Dec,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,14-02-2021 21:15,GIF,tennis,positive,75,Feb,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,27-03-2021 20:07,GIF,tennis,positive,70,Mar,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,23-08-2020 07:38,GIF,tennis,negative,10,Aug,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,09-11-2020 08:23,GIF,tennis,positive,60,Nov,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,12-05-2021 20:45,GIF,tennis,negative,5,May,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,15-04-2021 13:23,GIF,tennis,negative,5,Apr,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,16-08-2020 22:58,GIF,tennis,neutral,35,Aug,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,11-09-2020 16:22,GIF,tennis,negative,0,Sep,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,13-04-2021 01:43,GIF,tennis,positive,45,Apr,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,13-12-2020 15:59,GIF,tennis,positive,70,Dec,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,03-12-2020 08:08,GIF,tennis,negative,10,Dec,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,13-10-2020 16:31,GIF,tennis,negative,0,Oct,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,04-12-2020 10:04,GIF,tennis,positive,70,Dec,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,25-01-2021 11:00,GIF,tennis,neutral,35,Jan,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,04-05-2021 19:40,GIF,tennis,negative,5,May,,,,,,,,
0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,23-07-2020 19:31,GIF,tennis,negative,0,Jul,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,06-01-2021 06:08,video,food,positive,65,Jan,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,21-10-2020 03:48,video,food,negative,12,Oct,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,23-02-2021 22:36,video,food,negative,12,Feb,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,26-01-2021 01:00,video,food,positive,75,Jan,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,18-12-2020 14:07,video,food,neutral,35,Dec,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,23-05-2021 23:27,video,food,neutral,20,May,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,31-10-2020 03:17,video,food,negative,12,Oct,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,20-02-2021 20:02,video,food,neutral,20,Feb,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,28-10-2020 13:14,video,food,positive,75,Oct,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,30-08-2020 00:08,video,food,neutral,35,Aug,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,08-12-2020 13:12,video,food,negative,0,Dec,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,04-11-2020 21:06,video,food,negative,15,Nov,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,24-08-2020 13:48,video,food,negative,15,Aug,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,05-01-2021 13:15,video,food,negative,0,Jan,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,28-02-2021 09:21,video,food,positive,72,Feb,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,22-09-2020 04:09,video,food,negative,10,Sep,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,08-11-2020 02:43,video,food,negative,0,Nov,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,26-10-2020 11:48,video,food,positive,65,Oct,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,04-11-2020 14:58,video,food,positive,60,Nov,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,31-05-2021 01:24,video,food,positive,65,May,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,07-03-2021 06:31,video,food,neutral,35,Mar,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,17-06-2021 23:27,video,food,positive,45,Jun,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,27-07-2020 23:54,video,food,positive,45,Jul,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,19-04-2021 01:45,video,food,negative,0,Apr,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,05-10-2020 13:55,video,food,positive,50,Oct,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,28-09-2020 08:49,video,food,positive,75,Sep,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,25-02-2021 04:02,video,food,negative,10,Feb,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,24-12-2020 22:31,video,food,positive,60,Dec,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,15-06-2021 12:15,video,food,positive,60,Jun,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,03-05-2021 23:10,video,food,negative,10,May,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,12-02-2021 04:23,video,food,positive,45,Feb,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,31-08-2020 00:39,video,food,positive,72,Aug,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,11-01-2021 08:47,video,food,neutral,20,Jan,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,02-08-2020 20:28,video,food,positive,75,Aug,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,18-10-2020 12:49,video,food,negative,0,Oct,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,28-03-2021 08:08,video,food,neutral,35,Mar,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,11-02-2021 04:02,video,food,positive,75,Feb,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,12-08-2020 23:43,video,food,positive,60,Aug,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,07-01-2021 02:48,video,food,negative,15,Jan,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,interested,27-10-2020 03:58,video,food,positive,30,Oct,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,19-02-2021 00:55,video,food,negative,15,Feb,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,08-06-2021 10:45,video,food,positive,75,Jun,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,18-10-2020 04:17,video,food,positive,50,Oct,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,05-11-2020 13:54,video,food,positive,75,Nov,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,16-08-2020 12:12,video,food,positive,45,Aug,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,14-10-2020 14:55,video,food,negative,15,Oct,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,01-04-2021 12:04,video,food,neutral,35,Apr,,,,,,,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,25-09-2020 06:17,video,food,positive,50,Sep,,,,,,,,
e6ee2244-9382-49a9-8cbf-fa54aaaa2392,intrigued,03-03-2021 18:40,audio,travel,positive,45,Mar,,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,30-10-2020 03:52,GIF,fitness,positive,30,Oct,,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,like,12-02-2021 05:48,GIF,fitness,positive,50,Feb,,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,disgust,08-02-2021 03:28,GIF,fitness,negative,0,Feb,,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,02-04-2021 07:49,GIF,fitness,positive,30,Apr,,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,30-06-2020 05:53,GIF,fitness,negative,12,Jun,,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,22-10-2020 23:10,GIF,fitness,negative,12,Oct,,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,indifferent,16-06-2021 13:46,GIF,fitness,neutral,20,Jun,,,,,,,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,cherish,10-08-2020 13:42,GIF,fitness,positive,70,Aug,,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,adore,26-07-2020 19:34,GIF,soccer,positive,72,Jul,,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,interested,12-12-2020 15:31,GIF,soccer,positive,30,Dec,,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,want,21-08-2020 15:22,GIF,soccer,positive,70,Aug,,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,indifferent,31-05-2021 20:37,GIF,soccer,neutral,20,May,,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,indifferent,14-02-2021 06:00,GIF,soccer,neutral,20,Feb,,,,,,,,
f332d362-dc48-46c2-a64b-641157c0987e,disgust,15-02-2021 20:35,GIF,soccer,negative,0,Feb,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,08-09-2020 14:01,video,public speaking,negative,5,Sep,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,28-10-2020 07:37,video,public speaking,negative,12,Oct,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,21-11-2020 19:53,video,public speaking,positive,30,Nov,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,16-10-2020 22:41,video,public speaking,negative,15,Oct,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,08-01-2021 12:46,video,public speaking,negative,5,Jan,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,07-09-2020 06:55,video,public speaking,positive,70,Sep,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,26-01-2021 16:14,video,public speaking,negative,5,Jan,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,15-09-2020 22:47,video,public speaking,negative,12,Sep,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,love,09-11-2020 00:34,video,public speaking,positive,65,Nov,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,like,03-09-2020 13:36,video,public speaking,positive,50,Sep,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,indifferent,01-02-2021 04:49,video,public speaking,neutral,20,Feb,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,14-04-2021 18:36,video,public speaking,positive,70,Apr,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,love,12-01-2021 11:57,video,public speaking,positive,65,Jan,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,02-11-2020 22:53,video,public speaking,negative,10,Nov,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,heart,08-03-2021 00:05,video,public speaking,positive,60,Mar,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,14-09-2020 05:11,video,public speaking,positive,70,Sep,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,28-07-2020 09:50,video,public speaking,negative,10,Jul,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,30-06-2020 01:25,video,public speaking,positive,70,Jun,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,26-01-2021 19:53,video,public speaking,positive,72,Jan,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,cherish,30-06-2020 07:10,video,public speaking,positive,70,Jun,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,19-05-2021 16:20,video,public speaking,positive,72,May,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,11-03-2021 23:55,video,public speaking,positive,70,Mar,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,want,17-10-2020 22:39,video,public speaking,positive,70,Oct,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,12-04-2021 17:12,video,public speaking,positive,72,Apr,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,25-11-2020 01:57,video,public speaking,negative,5,Nov,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,09-06-2021 09:41,video,public speaking,negative,0,Jun,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,peeking,20-05-2021 17:51,video,public speaking,neutral,35,May,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,30-09-2020 18:09,video,public speaking,negative,5,Sep,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,07-10-2020 16:03,video,public speaking,positive,75,Oct,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,07-10-2020 01:24,video,public speaking,negative,15,Oct,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,11-01-2021 16:13,video,public speaking,negative,15,Jan,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,26-12-2020 06:13,video,public speaking,negative,0,Dec,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,15-06-2021 17:31,video,public speaking,negative,0,Jun,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,21-05-2021 09:25,video,public speaking,negative,15,May,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,14-11-2020 15:11,video,public speaking,positive,45,Nov,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,05-05-2021 15:38,video,public speaking,positive,75,May,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,17-08-2020 10:08,video,public speaking,positive,30,Aug,,,,,,,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,31-12-2020 05:53,video,public speaking,positive,45,Dec,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,21-11-2020 03:14,video,food,negative,0,Nov,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,hate,05-10-2020 18:00,video,food,negative,5,Oct,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,28-05-2021 15:20,video,food,positive,70,May,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,hate,12-01-2021 12:14,video,food,negative,5,Jan,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,scared,20-02-2021 00:07,video,food,negative,15,Feb,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,14-07-2020 21:01,video,food,positive,45,Jul,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,worried,05-06-2021 10:04,video,food,negative,12,Jun,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,want,23-03-2021 01:55,video,food,positive,70,Mar,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,18-05-2021 09:52,video,food,positive,70,May,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,scared,31-08-2020 05:22,video,food,negative,15,Aug,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,like,04-06-2021 16:57,video,food,positive,50,Jun,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,01-01-2021 11:23,video,food,negative,0,Jan,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,29-05-2021 04:16,video,food,negative,10,May,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,interested,18-07-2020 10:43,video,food,positive,30,Jul,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,adore,07-11-2020 01:54,video,food,positive,72,Nov,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,like,11-08-2020 12:01,video,food,positive,50,Aug,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,24-07-2020 18:23,video,food,negative,10,Jul,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,scared,08-10-2020 08:38,video,food,negative,15,Oct,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,05-02-2021 13:05,video,food,neutral,20,Feb,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,09-11-2020 03:05,video,food,neutral,20,Nov,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,interested,26-07-2020 10:36,video,food,positive,30,Jul,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,like,19-05-2021 04:30,video,food,positive,50,May,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,super love,15-11-2020 22:53,video,food,positive,75,Nov,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,worried,04-02-2021 13:45,video,food,negative,12,Feb,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,01-08-2020 23:38,video,food,positive,45,Aug,,,,,,,,
9b3a6d30-48e8-476c-82be-9031524bd04d,super love,22-09-2020 17:07,video,food,positive,75,Sep,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,21-05-2021 12:47,video,tennis,positive,72,May,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,25-02-2021 12:05,video,tennis,neutral,35,Feb,,,,,,,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,10-04-2021 09:41,video,tennis,negative,0,Apr,,,,,,,,
